EM92661453000187RAUTER QUIMICA  LTDA                                                  00002700-62483-0/00 001010000                                                                                                                                                                                                                                                          GRUPO III RICARDO COSTA RAUTER                    435072980156021148322 SSP                                RS51 5133931551339315rauter@rauter.com.br                              
ME926614530001872019JAN
PR926614530001872019JAN0099,50,7898000000000000000260400000000000000000000000000000000000000000000000000010134,0024000000000027210,002400000000000000029153000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013963litro 2914.11.00ACETONA                                                               
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0000990,8849000000000000000024180000000000000000000000000000000000000000000000000000000010650000000000000000444000000000000000001185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004608litro 2915.33.00ACETATO DE BUTILA                                                     
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN099,9300,903000000000000000140660000000000000000000000000000000000000000000000000000004312,500000000000000008860000000000000000083100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010303,5litro 2915.31.00ACETATO DE ETILA                                                      
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0000990,9469000000000000000190650000000000000000000000000000000000000000000000000000000031990000000000000000000000000000000000004687000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011179litro 2914.22.10CICLOHEXANONA                                                         
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,51,3003000000000000000006180000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000588litro 2903.12.00CLORETO DE METILENO                                                   
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN099,280,9398000000000000000019850000000000000000000000000000000000000000000000000000000005820000000000000000470000000000000000001716000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004387litro 2914.40.10DIACETONA ALCOOL                                                      
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,500,806000000000000000104460000000000000000000000000000000000000000000000000000000022230000000000000000000000000000000000001972000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006251litro 2914.12.00METIL ETIL KETONE                                                     
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN099,570,8051000000000000000005600000000000000000000000000000000000000000000000000000000001470000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000312litro 2914.13.00METIL ISOBUTIL CETONA                                                 
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,5000,87000000000000000197690000000000000000000000000000000000000000000000000000000091320000000000000003810000000000000000034116000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014621litro 2902.30.00TOLUENO                                                               
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,50,8748000000000000000004390000000000000000000000000000000000000000000000000000000002050000000000000000069600000000000000000350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000580litro 2915.39.39ACETATO DE AMILA                                                      
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN00001000000100000000000000000660000000000000000000000000000000000000000000000000000000000-450000000000000000064000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001342litro 2905.13.00BUTANOL                                                               
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
PR926614530001872019JAN0099,8000,81000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000litro 2905.14.20SEC BUTANOL                                                           
PF926614530001872019JAN000,86000000000036406,0012litro 3814.00.00Thinner                                                               
MV926614530001872019JAN162.1010099,5000000034447,8630384litro 338039    15179682002596884737310002862914.11.00ACETONA                                                               
MV926614530001872019JAN215.1010099,500000000000000000200litro 182896    94661428000129926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN225.1010099,500000000000000000200litro 182991    02002627000107926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN235.1010099,500000000000000000200litro 183046    12959547000106926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN255.1010099,500000000000000000200litro 183142    92104199000116926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN286.1010099,500000000000000000200litro 183241    05433422000174002141210003062902.30.00TOLUENO                                                               
MV926614530001872019JAN295.1010099,500000000000000000200litro 183322    05562463000160926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN316.1010099,500000000000000000400litro 183461    05433422000174002141210003062902.30.00TOLUENO                                                               
MV926614530001872019JAN045.1010099,500000000000000000400litro 181922    90233826000193926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN075.1010099,500000000000000000600litro 181998    10542288000180821108180008062902.30.00TOLUENO                                                               
MV926614530001872019JAN085.1010099,500000000000000000200litro 182034    11238432000151926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN085.1010099,500000000000000000200litro 182131    26747054000109926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN105.1010099,500000000000000000200litro 182274    90233826000193926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN115.1010099,500000000000000000200litro 182384    90233826000193926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN115.1010099,500000000000000000200litro 182407    11238432000151926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN155.1010099,500000000000000000200litro 182549    04061812000106926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN155.1010099,500000000000000000200litro 182572    93976306000169926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN185.1010099,500000000000000000400litro 182752    90233826000193926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN185.1010099,500000000000000000400litro 182788    93976306000169926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN215.1010099,500000000000000000200litro 182880    26747054000109002141210003062902.30.00TOLUENO                                                               
MV926614530001872019JAN225.1010099,500000000000000000400litro 182961    93976306000169926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN225.1010099,500000000000000000400litro 182968    10542288000180926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN245.1010099,500000000000000000200litro 183123    93976306000169926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN255.1010099,500000000000000000400litro 183155    90233826000193926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN255.1010099,500000000000000000200litro 183174    93976306000169926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN255.1010099,500000000000000000200litro 183187    26747054000109926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN295.1010099,500000000000000000200litro 183301    90233826000193926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN295.1010099,500000000000000000200litro 183335    10428839000189926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN295.1010099,500000000000000000400litro 183349    10542288000180926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN305.1010099,500000000000000000200litro 183413    93976306000169926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN085.1010099,500000000000000001200litro 182086    24531333000105821108180008062902.30.00TOLUENO                                                               
MV926614530001872019JAN255.1010099,500000000000000000400litro 183175    92808096000137926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN305.1010099,500000000000000000600litro 183374    92808096000137926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN315.1010099,500000000000000000200litro 183494    92808096000137926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN285.1010099,50000000000001999,872litro 183236    94148947000198926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN085.1010099,500000000000000000050litro 182029    05013038000112926614530001872902.30.00TOLUENO                                                               
MV926614530001872019JAN302.1010099,500000000000014351,01litro 031050    33391434002405001685810001752902.30.00TOLUENO                                                               
MV926614530001872019JAN152.1010099,50000000000000397,764litro 054697    43588060000180022144480001332915.39.39ACETATO DE AMILA                                                      
MV926614530001872019JAN152.1010099,50000000000000397,764litro 054697    43588060000180022144480001332915.39.39ACETATO DE AMILA                                                      
MV926614530001872019JAN035.1010099,500000000000000000050litro 181901    07032604000169926614530001872915.39.39ACETATO DE AMILA                                                      
MV926614530001872019JAN085.1010099,500000000000000000050litro 182099    07032604000169926614530001872915.39.39ACETATO DE AMILA                                                      
MV926614530001872019JAN145.1010099,500000000000000000050litro 182478    07032604000169926614530001872915.39.39ACETATO DE AMILA                                                      
MV926614530001872019JAN175.1010099,500000000000000000050litro 182731    07032604000169926614530001872915.39.39ACETATO DE AMILA                                                      
MV926614530001872019JAN215.1010099,500000000000000000050litro 182901    07032604000169926614530001872915.39.39ACETATO DE AMILA                                                      
MV926614530001872019JAN255.1010099,500000000000000000050litro 183188    07032604000169926614530001872915.39.39ACETATO DE AMILA                                                      
MV926614530001872019JAN315.1010099,500000000000000000050litro 183495    07032604000169926614530001872915.39.39ACETATO DE AMILA                                                      
MV926614530001872019JAN155.10100001000000000000000000000litro 182571    04010746000137926614530001872905.13.00BUTANOL                                                               
MV926614530001872019JAN315.10100001000000000000000000000litro 183442    04010746000137              2905.13.00BUTANOL                                                               
MV926614530001872019JAN172.10100001000000000000000000000litro 159856    45725009000521292911840006822905.13.00BUTANOL                                                               
MV926614530001872019JAN172.10100001000000000000000000000litro 159856    45725009000521292911840006822905.13.00BUTANOL                                                               
MV926614530001872019JAN226.10100001000000000000000000018litro 182946    75493577000181002141210003062905.13.00BUTANOL                                                               
TP926614530001872019JAN08 0099,50000000000002005,344litro 18203392661453000187RS94247293000150RS2914.11.00ACETONA                                                               
TP926614530001872019JAN08 0099,50000000000001002,672litro 18213392661453000187RS94247293000150RS2914.11.00ACETONA                                                               
TP926614530001872019JAN14 0099,50000000000002005,344litro 18249392661453000187RS94247293000150RS2914.11.00ACETONA                                                               
TP926614530001872019JAN15 0099,50000000000001002,672litro 18257392661453000187RS94247293000150RS2914.11.00ACETONA                                                               
TP926614530001872019JAN17 0099,50000000000001002,672litro 18273392661453000187RS94247293000150RS2914.11.00ACETONA                                                               
TP926614530001872019JAN22 0099,50000000000001002,672litro 18298192661453000187RS94247293000150RS2914.11.00ACETONA                                                               
TP926614530001872019JAN23 0099,50000000000001002,672litro 18306792661453000187RS94247293000150RS2914.11.00ACETONA                                                               
TP926614530001872019JAN28 0099,50000000000001002,672litro 18326392661453000187RS94247293000150RS2914.11.00ACETONA                                                               
TP926614530001872019JAN29 0099,50000000000001002,672litro 18335692661453000187RS94247293000150RS2914.11.00ACETONA                                                               
TP926614530001872019JAN15 0099,50000000000001002,672litro 18255092661453000187RS00849898000177RS2914.11.00ACETONA                                                               
TP926614530001872019JAN18 0099,50000000000001002,672litro 18279392661453000187RS02079656000177RS2914.11.00ACETONA                                                               
TP926614530001872019JAN29 0099,50000000000001002,672litro 18331992661453000187RS02079656000177RS2914.11.00ACETONA                                                               
TP926614530001872019JAN29 0099,50000000000001002,672litro 18337292661453000187RS92808096000137RS2914.11.00ACETONA                                                               
TP926614530001872019JAN08 0099,500000000000000000400litro 18202792661453000187RS91466755000131RS2914.11.00ACETONA                                                               
TP926614530001872019JAN16 0099,500000000000000000200litro 18260392661453000187RS91466755000131RS2914.11.00ACETONA                                                               
TP926614530001872019JAN28 0099,500000000000000000600litro 18327192661453000187RS91466755000131RS2914.11.00ACETONA                                                               
TP926614530001872019JAN04 0099,500000000000000000200litro 18190492661453000187RS87060364000145RS2914.11.00ACETONA                                                               
TP926614530001872019JAN08 0099,500000000000000000600litro 18202892661453000187RS01037777000193RS2914.11.00ACETONA                                                               
TP926614530001872019JAN08 0099,500000000000000000200litro 18204192661453000187RS90045865000167RS2914.11.00ACETONA                                                               
TP926614530001872019JAN09 0099,500000000000000000200litro 18221592661453000187RS90045865000167RS2914.11.00ACETONA                                                               
TP926614530001872019JAN10 0099,500000000000000000200litro 18231492661453000187RS90045865000167RS2914.11.00ACETONA                                                               
TP926614530001872019JAN15 0099,500000000000000000200litro 18255292661453000187RS94661428000129RS2914.11.00ACETONA                                                               
TP926614530001872019JAN17 0099,500000000000000000600litro 18272492661453000187RS01037777000193RS2914.11.00ACETONA                                                               
TP926614530001872019JAN08 0099,500000000000000000400litro 18211992661453000187RS93976306000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN09 0099,500000000000000000400litro 18216392661453000187RS16584409000132RS2914.11.00ACETONA                                                               
TP926614530001872019JAN11 0099,500000000000000000400litro 18240992661453000187RS93976306000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN17 0099,500000000000000000200litro 18270692661453000187RS04061812000106RS2914.11.00ACETONA                                                               
TP926614530001872019JAN22 0099,500000000000000000400litro 18296892661453000187RS10542288000180RS2914.11.00ACETONA                                                               
TP926614530001872019JAN24 0099,500000000000000000200litro 18312392661453000187RS93976306000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN25 0099,500000000000000000200litro 18317492661453000187RS93976306000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN28 0099,500000000000000000800litro 18321392661453000187RS16584409000132RS2914.11.00ACETONA                                                               
TP926614530001872019JAN29 0099,500000000000000000200litro 18334992661453000187RS10542288000180RS2914.11.00ACETONA                                                               
TP926614530001872019JAN31 0099,500000000000000000200litro 18346692661453000187RS11238432000151RS2914.11.00ACETONA                                                               
TP926614530001872019JAN31 0099,500000000000000000400litro 18349392661453000187RS93976306000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN03 0099,500000000000000000100litro 18189392661453000187RS87827457000314RS2914.11.00ACETONA                                                               
TP926614530001872019JAN22 0099,500000000000000000100litro 18290892661453000187RS92080035000104RS2914.11.00ACETONA                                                               
TP926614530001872019JAN22 0099,500000000000000000050litro 18299192661453000187RS02002627000107RS2914.11.00ACETONA                                                               
TP926614530001872019JAN23 0099,500000000000000000100litro 18306292661453000187RS87827457000314RS2914.11.00ACETONA                                                               
TP926614530001872019JAN25 0099,500000000000000000600litro 18317592661453000187RS92808096000137RS2914.11.00ACETONA                                                               
TP926614530001872019JAN31 0099,500000000000000000800litro 18349492661453000187RS92808096000137RS2914.11.00ACETONA                                                               
TP926614530001872019JAN04 0099,500000000000000000018litro 18194192661453000187RS92633437000180RS2914.11.00ACETONA                                                               
TP926614530001872019JAN02 0099,500000000000000001000litro 18185792661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN04 0099,500000000000000000500litro 18194992661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN10 0099,500000000000000000500litro 18230992661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN11 0099,500000000000000000500litro 18239592661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN15 0099,500000000000000000500litro 18257092661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN18 0099,500000000000000000500litro 18279292661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN21 0099,500000000000000000500litro 18290192661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN22 0099,500000000000000000500litro 18298892661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN24 0099,500000000000000000500litro 18310792661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN28 0099,500000000000000000500litro 18327392661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN29 0099,500000000000000000500litro 18337192661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN31 0099,500000000000000000500litro 18349592661453000187RS07032604000169RS2914.11.00ACETONA                                                               
TP926614530001872019JAN28 00009900000000000000000200litro 18323892661453000187RS05577086000133RS2915.33.00ACETATO DE BUTILA                                                     
TP926614530001872019JAN15 00009900000000000000000600litro 18255192661453000187RS94148947000198RS2915.33.00ACETATO DE BUTILA                                                     
TP926614530001872019JAN22 00009900000000000000000200litro 18294892661453000187RS15471160000196RS2915.33.00ACETATO DE BUTILA                                                     
TP926614530001872019JAN24 00009900000000000000000200litro 18312692661453000187RS92808096000137RS2915.33.00ACETATO DE BUTILA                                                     
TP926614530001872019JAN04 099,9300000000000000000200litro 18195692661453000187RS05562463000160RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN08 099,9300000000000000000400litro 18203092661453000187RS07261188000170RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN08 099,9300000000000000000400litro 18212492661453000187RS14517124000153RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN11 099,9300000000000000000200litro 18240492661453000187RS19551393000150RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN15 099,9300000000000000000200litro 18256992661453000187RS05562463000160RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN16 099,9300000000000000000200litro 18258792661453000187RS92787050000189RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN02 099,9300000000000000000200litro 18187192661453000187RS07261188000170RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN04 099,9300000000000000000200litro 18194492661453000187RS04061812000106RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN08 099,9300000000000000000200litro 18203492661453000187RS11238432000151RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN21 099,9300000000000000000200litro 18289392661453000187RS11238432000151RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN22 099,9300000000000000000400litro 18296892661453000187RS10542288000180RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN29 099,9300000000000000000400litro 18334992661453000187RS10542288000180RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN30 099,9300000000000000000200litro 18342892661453000187RS11238432000151RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN08 099,9300000000000000000050litro 18202992661453000187RS05013038000112RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN02 099,9300000000000000000150litro 18185792661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN03 099,9300000000000000000150litro 18190192661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN04 099,9300000000000000000150litro 18194992661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN08 099,9300000000000000000100litro 18209992661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN11 099,9300000000000000000050litro 18239592661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN14 099,9300000000000000000150litro 18247892661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN17 099,9300000000000000000150litro 18273192661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN21 099,9300000000000000000100litro 18290192661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN24 099,9300000000000000000200litro 18310792661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN25 099,9300000000000000000100litro 18318892661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN28 099,9300000000000000000050litro 18327392661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN31 099,9300000000000000000100litro 18349592661453000187RS07032604000169RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN29 099,9300000000000000000200litro 18335692661453000187RS94247293000150RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN09 099,9300000000000000000200litro 18220792661453000187RS04010746000137RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN14 099,9300000000000000001000litro 18247092661453000187RS05577086000133RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN28 099,9300000000000000001000litro 18323892661453000187RS05577086000133RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN10 099,9300000000000000001000litro 18230892661453000187RS10542288000180RS2915.31.00ACETATO DE ETILA                                                      
TP926614530001872019JAN31 00009900000000000000002097litro 18349192661453000187RS94148947000198RS2914.22.10CICLOHEXANONA                                                         
TP926614530001872019JAN17 00009900000000000000000400litro 18270792661453000187RS73291536000187RS2914.22.10CICLOHEXANONA                                                         
TP926614530001872019JAN22 00009900000000000000000400litro 18295192661453000187RS73291536000187RS2914.22.10CICLOHEXANONA                                                         
TP926614530001872019JAN24 00009900000000000000000400litro 18310692661453000187RS73291536000187RS2914.22.10CICLOHEXANONA                                                         
TP926614530001872019JAN25 00009900000000000000000400litro 18320692661453000187RS73291536000187RS2914.22.10CICLOHEXANONA                                                         
TP926614530001872019JAN29 00009900000000000000000400litro 18332092661453000187RS73291536000187RS2914.22.10CICLOHEXANONA                                                         
TP926614530001872019JAN31 00009900000000000000000400litro 18346792661453000187RS73291536000187RS2914.22.10CICLOHEXANONA                                                         
TP926614530001872019JAN11 00009900000000000000000200litro 18239292661453000187RS08338687000181RS2914.22.10CICLOHEXANONA                                                         
TP926614530001872019JAN25 00009900000000000000000200litro 18316292661453000187RS00849898000177RS2914.22.10CICLOHEXANONA                                                         
TP926614530001872019JAN24 099,2800000000000000000400litro 18308292661453000187RS90050238000114RS2914.40.10DIACETONA ALCOOL                                                      
TP926614530001872019JAN07 099,2800000000000000000200litro 18197792661453000187RS05544604000112RS2914.40.10DIACETONA ALCOOL                                                      
TP926614530001872019JAN11 099,2800000000000000000200litro 18241292661453000187RS05544604000112RS2914.40.10DIACETONA ALCOOL                                                      
TP926614530001872019JAN15 099,2800000000000000000200litro 18258492661453000187RS07139318000105RS2914.40.10DIACETONA ALCOOL                                                      
TP926614530001872019JAN18 099,2800000000000000000400litro 18279592661453000187RS05544604000112RS2914.40.10DIACETONA ALCOOL                                                      
TP926614530001872019JAN24 099,2800000000000000000200litro 18312692661453000187RS92808096000137RS2914.40.10DIACETONA ALCOOL                                                      
TP926614530001872019JAN25 099,2800000000000000000200litro 18315292661453000187RS05544604000112RS2914.40.10DIACETONA ALCOOL                                                      
TP926614530001872019JAN04 0099,500000000000000000200litro 18193792661453000187RS05562463000160RS2914.12.00METIL ETIL KETONE                                                     
TP926614530001872019JAN10 0099,500000000000000000200litro 18231492661453000187RS90045865000167RS2914.12.00METIL ETIL KETONE                                                     
TP926614530001872019JAN14 0099,500000000000000000400litro 18247092661453000187RS05577086000133RS2914.12.00METIL ETIL KETONE                                                     
TP926614530001872019JAN15 0099,500000000000000000200litro 18256992661453000187RS05562463000160RS2914.12.00METIL ETIL KETONE                                                     
TP926614530001872019JAN22 0099,500000000000000000200litro 18295692661453000187RS90045865000167RS2914.12.00METIL ETIL KETONE                                                     
TP926614530001872019JAN28 0099,500000000000000000400litro 18323192661453000187RS13256673000159RS2914.12.00METIL ETIL KETONE                                                     
TP926614530001872019JAN14 0099,500000000000000000050litro 18248992661453000187RS02002627000107RS2914.12.00METIL ETIL KETONE                                                     
TP926614530001872019JAN24 0099,500000000000000000200litro 18312692661453000187RS92808096000137RS2914.12.00METIL ETIL KETONE                                                     
TP926614530001872019JAN22 099,5700000000000000000050litro 18299192661453000187RS02002627000107RS2914.13.00METIL ISOBUTIL CETONA                                                 
TP926614530001872019JAN30 099,5700000000000000000050litro 18342892661453000187RS11238432000151RS2914.13.00METIL ISOBUTIL CETONA                                                 
TP926614530001872019JAN07 0099,500000000000000001000litro 18201892661453000187RS04010746000137RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN10 0099,500000000000000001000litro 18230892661453000187RS10542288000180RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN11 0099,500000000000000001000litro 18241092661453000187RS24642584000167RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN14 0099,500000000000000001000litro 18248192661453000187RS10542288000180RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN15 0099,500000000000000001000litro 18257192661453000187RS04010746000137RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN28 0099,500000000000000001000litro 18326892661453000187RS04010746000137RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN07 0099,50000000000000997,332litro 18201992661453000187RS93861607000147RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN09 0099,50000000000000997,332litro 18219292661453000187RS93861607000147RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN14 0099,50000000000000997,332litro 18245392661453000187RS93861607000147RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN21 0099,50000000000000997,332litro 18286092661453000187RS93861607000147RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN23 0099,50000000000000997,332litro 18303592661453000187RS93861607000147RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN30 0099,50000000000000498,666litro 18339992661453000187RS93861607000147RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN15 0099,50000000000005983,992litro 18255392661453000187RS24531333000105RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN10 0099,50000000000000997,332litro 18223092661453000187RS94247293000150RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN16 0099,50000000000000997,332litro 18266592661453000187RS94247293000150RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN23 0099,50000000000000997,332litro 18306792661453000187RS94247293000150RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN28 0099,50000000000000997,332litro 18326392661453000187RS94247293000150RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN04 0099,500000000000000000200litro 18193792661453000187RS05562463000160RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN08 0099,500000000000000000200litro 18206692661453000187RS92104199000116RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN08 0099,500000000000000000200litro 18213992661453000187RS02002627000107RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN09 0099,500000000000000001000litro 18218492661453000187RS93505444000160RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN10 0099,500000000000000000400litro 18231292661453000187RS94661428000129RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN11 0099,500000000000000000200litro 18238192661453000187RS92104199000116RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN11 0099,500000000000000000200litro 18240492661453000187RS19551393000150RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN15 0099,500000000000000000200litro 18258092661453000187RS08946415000164RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN18 0099,500000000000000000200litro 18276092661453000187RS92104199000116RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN21 0099,500000000000000000200litro 18289692661453000187RS94661428000129RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN22 0099,500000000000000000200litro 18299192661453000187RS02002627000107RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN23 0099,500000000000000000200litro 18304692661453000187RS12959547000106RS2902.30.00TOLUENO                                                               
TP926614530001872019JAN25 0099,500000000000000000200litro 18314292661453000187RS92104199000116RS2902.30.00TOLUENO                                                               
